Time,Open,High,Low,Last,Change,Volume
11/22/2018 18:00,85.643,85.663,85.576,85.633,-0.01,1902
11/22/2018 17:00,85.608,85.677,85.608,85.643,0.036,2693
11/22/2018 16:00,85.591,85.622,85.575,85.607,0.016,2295
11/22/2018 15:00,85.663,85.688,85.578,85.591,-0.071,4740
11/22/2018 14:00,85.558,85.684,85.54,85.662,0.103,7344
11/22/2018 13:00,85.631,85.67,85.536,85.559,-0.071,8116
11/22/2018 12:00,85.573,85.653,85.526,85.63,0.056,4942
11/22/2018 11:00,85.525,85.667,85.503,85.574,0.049,3197
11/22/2018 10:00,85.486,85.564,85.45,85.525,0.039,3603
11/22/2018 9:00,85.376,85.573,85.337,85.486,0.11,5004
11/22/2018 8:00,85.417,85.424,85.368,85.376,-0.042,3146
11/22/2018 7:00,85.468,85.469,85.408,85.418,-0.05,3672
11/22/2018 6:00,85.408,85.476,85.4,85.468,0.061,4429
11/22/2018 5:00,85.382,85.424,85.349,85.407,0.025,4055
11/22/2018 4:00,85.348,85.439,85.315,85.382,0.035,5342
11/22/2018 3:00,85.275,85.364,85.235,85.347,0.072,3832
11/22/2018 2:00,85.37,85.378,85.25,85.275,-0.095,4483
11/22/2018 1:00,85.441,85.477,85.37,85.37,-0.072,3882
11/22/2018 0:00,85.423,85.464,85.384,85.442,0.019,2830
11/21/2018 23:00,85.407,85.434,85.386,85.423,0.016,2414
11/21/2018 22:00,85.423,85.472,85.386,85.407,-0.016,2933
11/21/2018 21:00,85.406,85.443,85.363,85.423,0.017,2429
11/21/2018 20:00,85.392,85.469,85.388,85.406,0.013,3305
11/21/2018 19:00,85.458,85.489,85.338,85.393,-0.066,4303
11/21/2018 18:00,85.441,85.48,85.419,85.459,0.018,3734
11/21/2018 17:00,85.443,85.491,85.38,85.441,-0.002,2855
11/21/2018 16:00,85.431,85.455,85.327,85.443,0.013,3180
11/21/2018 15:00,85.382,85.481,85.35,85.43,0.046,2473
11/21/2018 14:00,85.315,85.429,85.309,85.384,0.07,3837
11/21/2018 13:00,85.298,85.393,85.251,85.314,0.016,3931
11/21/2018 12:00,85.145,85.331,85.143,85.298,0.153,3503
11/21/2018 11:00,85.168,85.203,85.087,85.145,-0.023,4160
11/21/2018 10:00,84.994,85.186,84.959,85.168,0.173,6475
11/21/2018 9:00,85.033,85.075,84.978,84.995,-0.037,7685
11/21/2018 8:00,84.943,85.087,84.895,85.032,0.089,5530
11/21/2018 7:00,85.143,85.207,84.923,84.943,-0.199,5662
11/21/2018 6:00,85.023,85.163,85.008,85.142,0.119,4283
11/21/2018 5:00,85.061,85.128,85.023,85.023,-0.038,5854
11/21/2018 4:00,85.03,85.098,85.009,85.061,0.031,5830
11/21/2018 3:00,84.959,85.038,84.928,85.03,0.072,3402
11/21/2018 2:00,84.908,84.971,84.869,84.958,0.049,4345
11/21/2018 1:00,84.882,84.967,84.876,84.909,0.027,3474
11/21/2018 0:00,84.819,84.883,84.792,84.882,0.063,2346
11/20/2018 23:00,84.841,84.895,84.819,84.819,-0.021,2948
11/20/2018 22:00,84.833,84.844,84.813,84.84,0.007,2206
11/20/2018 21:00,84.848,84.882,84.787,84.833,-0.015,2937
11/20/2018 20:00,84.8,84.86,84.797,84.848,0.048,2839
11/20/2018 19:00,84.727,84.835,84.658,84.8,0.073,3997
11/20/2018 18:00,84.696,84.758,84.641,84.727,0.031,4049
11/20/2018 17:00,84.699,84.708,84.647,84.696,-0.003,2157
11/20/2018 16:00,84.731,84.748,84.604,84.699,-0.031,3240
11/20/2018 15:00,84.679,84.776,84.653,84.73,0.051,2441
11/20/2018 14:00,84.66,84.708,84.609,84.679,0.019,4210
11/20/2018 13:00,84.758,84.788,84.653,84.66,-0.097,6492
11/20/2018 12:00,84.923,85.003,84.735,84.757,-0.167,8978
11/20/2018 11:00,85.044,85.11,84.906,84.924,-0.121,7174
11/20/2018 10:00,85.1,85.142,84.969,85.045,-0.051,6967
11/20/2018 9:00,84.881,85.112,84.7,85.096,0.215,6185
11/20/2018 8:00,85.032,85.147,84.871,84.881,-0.152,6232
11/20/2018 7:00,85.143,85.183,85.011,85.033,-0.11,6542
11/20/2018 6:00,85.393,85.393,85.142,85.143,-0.25,4759
11/20/2018 5:00,85.335,85.4,85.286,85.393,0.057,4268
11/20/2018 4:00,85.321,85.357,85.232,85.336,0.016,5378
11/20/2018 3:00,85.31,85.356,85.247,85.32,0.01,6236
11/20/2018 2:00,85.472,85.488,85.301,85.31,-0.162,6158
11/20/2018 1:00,85.471,85.493,85.406,85.472,0.001,4502
11/20/2018 0:00,85.427,85.483,85.4,85.471,0.044,3412
11/19/2018 23:00,85.395,85.466,85.392,85.427,0.033,3370
11/19/2018 22:00,85.49,85.526,85.382,85.394,-0.096,3761
11/19/2018 21:00,85.488,85.509,85.419,85.49,0.001,3875
11/19/2018 20:00,85.504,85.512,85.457,85.489,-0.015,3457
11/19/2018 19:00,85.472,85.547,85.437,85.504,0.031,4479
11/19/2018 18:00,85.368,85.483,85.365,85.473,0.105,4477
11/19/2018 17:00,85.398,85.411,85.318,85.368,-0.03,4037
11/19/2018 16:00,85.442,85.448,85.398,85.398,-0.043,3327
11/19/2018 15:00,85.396,85.455,85.352,85.441,0.049,1904
11/19/2018 14:00,85.383,85.437,85.342,85.392,0.016,2739
11/19/2018 13:00,85.269,85.419,85.235,85.376,0.105,4710
11/19/2018 12:00,85.301,85.335,85.209,85.271,-0.034,4856
11/19/2018 11:00,85.316,85.333,85.217,85.305,-0.012,6170
11/19/2018 10:00,85.433,85.47,85.275,85.317,-0.113,6205
11/19/2018 9:00,85.47,85.471,85.289,85.43,-0.039,6286
11/19/2018 8:00,85.568,85.596,85.442,85.469,-0.099,5404
11/19/2018 7:00,85.609,85.707,85.555,85.568,-0.041,4103
11/19/2018 6:00,85.581,85.662,85.574,85.609,0.029,3425
11/19/2018 5:00,85.603,85.67,85.579,85.58,-0.023,3551
11/19/2018 4:00,85.577,85.622,85.548,85.603,0.026,3009
11/19/2018 3:00,85.752,85.761,85.558,85.577,-0.175,3692
11/19/2018 2:00,85.632,85.784,85.63,85.752,0.12,4541
11/19/2018 1:00,85.651,85.66,85.58,85.632,-0.019,3616
11/19/2018 0:00,85.668,85.686,85.643,85.651,-0.018,2260
11/18/2018 23:00,85.632,85.673,85.611,85.669,0.037,2647
11/18/2018 22:00,85.626,85.665,85.616,85.632,0.006,1801
11/18/2018 21:00,85.607,85.637,85.578,85.626,0.019,3028
11/18/2018 20:00,85.651,85.663,85.574,85.607,-0.044,3014
11/18/2018 19:00,85.643,85.696,85.589,85.651,0.008,4504
11/18/2018 18:00,85.734,85.766,85.642,85.643,-0.091,2313
11/18/2018 17:00,85.743,85.754,85.647,85.734,-0.009,2215
11/18/2018 16:00,85.706,85.752,85.693,85.743,0.039,1339
11/18/2018 15:00,85.673,85.758,85.661,85.704,-0.073,141
11/16/2018 15:00,85.727,85.845,85.722,85.777,0.052,2689
11/16/2018 14:00,85.708,85.782,85.698,85.725,0.016,3981
11/16/2018 13:00,85.711,85.808,85.687,85.709,-0.001,6139
11/16/2018 12:00,85.792,85.816,85.646,85.71,-0.077,8267
11/16/2018 11:00,85.623,85.797,85.501,85.787,0.161,7968
11/16/2018 10:00,85.856,85.915,85.596,85.626,-0.23,8106
11/16/2018 9:00,85.772,85.895,85.754,85.856,0.082,6883
11/16/2018 8:00,85.853,85.916,85.752,85.774,-0.082,8168
11/16/2018 7:00,85.848,85.887,85.773,85.856,0.008,7845
11/16/2018 6:00,86.042,86.073,85.832,85.848,-0.194,4026
11/16/2018 5:00,86.004,86.053,85.958,86.042,0.038,3341
11/16/2018 4:00,86.072,86.091,85.99,86.004,-0.077,3905
11/16/2018 3:00,86.134,86.141,86.042,86.081,-0.054,4288
11/16/2018 2:00,86.049,86.164,86.049,86.135,0.087,5072
11/16/2018 1:00,86.067,86.088,86.016,86.048,-0.019,3800
11/16/2018 0:00,86.102,86.103,86.01,86.067,-0.035,2835
11/15/2018 23:00,86.168,86.18,86.065,86.102,-0.066,3312
11/15/2018 22:00,86.191,86.193,86.126,86.168,-0.023,2347
11/15/2018 21:00,86.132,86.206,86.125,86.191,0.059,2973
11/15/2018 20:00,86.183,86.225,86.132,86.132,-0.051,4041
11/15/2018 19:00,86.217,86.226,86.116,86.183,-0.034,4319
11/15/2018 18:00,86.2,86.24,86.15,86.217,0.017,3791
11/15/2018 17:00,86.183,86.201,86.133,86.2,0.016,1738
11/15/2018 16:00,86.213,86.217,86.057,86.184,-0.028,5412
11/15/2018 15:00,86.123,86.239,86.12,86.212,0.09,2747
11/15/2018 14:00,86.256,86.258,86.048,86.122,-0.136,5809
11/15/2018 13:00,86.207,86.341,86.204,86.258,0.051,8043
11/15/2018 12:00,85.885,86.282,85.825,86.207,0.322,6622
11/15/2018 11:00,85.987,86.053,85.875,85.885,-0.104,7663
11/15/2018 10:00,85.607,86.003,85.573,85.989,0.383,6724
11/15/2018 9:00,85.598,85.709,85.553,85.606,0.009,6462
11/15/2018 8:00,85.632,85.645,85.444,85.597,-0.036,7892
11/15/2018 7:00,85.749,85.769,85.584,85.633,-0.115,6998
11/15/2018 6:00,85.781,85.829,85.71,85.748,-0.033,5084
11/15/2018 5:00,85.735,85.803,85.713,85.781,0.045,4857
11/15/2018 4:00,85.755,85.755,85.627,85.736,-0.019,6165
11/15/2018 3:00,85.785,85.806,85.72,85.755,-0.031,6697
11/15/2018 2:00,85.849,85.852,85.775,85.786,-0.062,6734
11/15/2018 1:00,85.851,85.905,85.839,85.848,-0.003,4606
11/15/2018 0:00,85.79,85.863,85.772,85.851,0.061,3260
11/14/2018 23:00,85.79,85.796,85.744,85.79,0,3064
11/14/2018 22:00,85.742,85.79,85.706,85.79,0.048,2813
11/14/2018 21:00,85.749,85.783,85.726,85.742,-0.007,3297
11/14/2018 20:00,85.715,85.819,85.68,85.749,0.035,3957
11/14/2018 19:00,85.767,85.839,85.69,85.714,-0.053,4886
11/14/2018 18:00,85.718,85.821,85.673,85.767,0.048,5280
11/14/2018 17:00,85.742,85.853,85.712,85.719,-0.024,3346
11/14/2018 16:00,85.785,85.789,85.723,85.743,-0.041,3030
11/14/2018 15:00,85.727,85.821,85.72,85.784,0.057,2702
11/14/2018 14:00,85.778,85.871,85.722,85.727,-0.052,5823
11/14/2018 13:00,85.685,85.827,85.53,85.779,0.095,7425
11/14/2018 12:00,85.781,85.839,85.59,85.684,-0.094,7350
11/14/2018 11:00,85.893,85.912,85.69,85.778,-0.116,6686
11/14/2018 10:00,86.073,86.099,85.844,85.894,-0.177,6249
11/14/2018 9:00,86.132,86.248,85.865,86.071,-0.059,7496
11/14/2018 8:00,86.163,86.186,86.086,86.13,-0.032,5330
11/14/2018 7:00,86.063,86.222,86.047,86.162,0.099,6118
11/14/2018 6:00,86.031,86.121,86.031,86.063,0.032,3668
11/14/2018 5:00,86.09,86.091,86.002,86.031,-0.059,3891
11/14/2018 4:00,86.007,86.105,85.999,86.09,0.083,4765
11/14/2018 3:00,85.909,86.012,85.879,86.007,0.099,3777
11/14/2018 2:00,86.06,86.063,85.899,85.908,-0.152,5312
11/14/2018 1:00,86.044,86.071,85.961,86.06,0.017,4273
11/14/2018 0:00,86.033,86.05,85.976,86.043,0.01,2900
11/13/2018 23:00,85.997,86.064,85.992,86.033,0.035,3558
11/13/2018 22:00,86.083,86.083,85.984,85.998,-0.085,3073
11/13/2018 21:00,86.051,86.138,86.039,86.083,0.032,3359
11/13/2018 20:00,86.068,86.092,85.991,86.051,-0.017,4509
11/13/2018 19:00,86.124,86.168,86.065,86.068,-0.056,3954
11/13/2018 18:00,86.039,86.172,85.971,86.124,0.085,5334
11/13/2018 17:00,85.995,86.042,85.963,86.039,0.044,2081
11/13/2018 16:00,85.924,86.005,85.907,85.995,0.069,2933
11/13/2018 15:00,85.916,86.004,85.905,85.926,0.009,2565
11/13/2018 14:00,85.892,85.954,85.827,85.917,0.023,7646
11/13/2018 13:00,85.948,85.965,85.83,85.894,-0.054,6858
11/13/2018 12:00,86.044,86.065,85.948,85.948,-0.095,7352
11/13/2018 11:00,86.176,86.187,86.036,86.043,-0.134,6113
11/13/2018 10:00,86.022,86.228,86.013,86.177,0.155,6527
11/13/2018 9:00,86.056,86.06,85.811,86.022,-0.036,5500
11/13/2018 8:00,86.029,86.111,85.972,86.058,0.029,4810
11/13/2018 7:00,86.133,86.19,86.029,86.029,-0.104,4837
11/13/2018 6:00,86.13,86.169,86.107,86.133,0.003,4237
11/13/2018 5:00,86.182,86.222,86.096,86.13,-0.053,4155
11/13/2018 4:00,86.195,86.21,86.143,86.183,-0.012,4068
11/13/2018 3:00,86.189,86.238,86.154,86.195,0.006,4743
11/13/2018 2:00,86.212,86.28,86.177,86.189,-0.023,5410
11/13/2018 1:00,86.158,86.25,86.099,86.212,0.053,4679
11/13/2018 0:00,86.19,86.202,86.091,86.159,-0.031,2834
11/12/2018 23:00,86.222,86.263,86.179,86.19,-0.032,3529
11/12/2018 22:00,86.216,86.273,86.205,86.222,0.006,3478
11/12/2018 21:00,85.92,86.234,85.902,86.216,0.297,4387
11/12/2018 20:00,85.934,85.986,85.893,85.919,-0.015,3210
11/12/2018 19:00,85.838,85.939,85.805,85.934,0.096,4376
11/12/2018 18:00,85.838,85.886,85.766,85.838,0,5433
11/12/2018 17:00,85.906,85.939,85.83,85.838,-0.068,3143
11/12/2018 16:00,85.911,85.956,85.839,85.906,-0.004,2959
11/12/2018 15:00,85.889,85.962,85.888,85.91,0.022,2649
11/12/2018 14:00,86.066,86.077,85.873,85.888,-0.179,6110
11/12/2018 13:00,86.104,86.155,86.052,86.067,-0.037,4998
11/12/2018 12:00,86.116,86.135,86.026,86.104,-0.012,4663
11/12/2018 11:00,86.06,86.157,86.049,86.116,0.054,4184
11/12/2018 10:00,86.068,86.089,85.938,86.062,-0.007,6566
11/12/2018 9:00,86.178,86.245,86.066,86.069,-0.112,5910
11/12/2018 8:00,86.219,86.227,86.144,86.181,-0.038,4828
11/12/2018 7:00,86.285,86.286,86.14,86.219,-0.066,5305
11/12/2018 6:00,86.227,86.306,86.227,86.285,0.059,3387
11/12/2018 5:00,86.244,86.279,86.202,86.226,-0.018,3181
11/12/2018 4:00,86.237,86.3,86.199,86.244,0.007,3659
11/12/2018 3:00,86.327,86.35,86.222,86.237,-0.09,4114
11/12/2018 2:00,86.473,86.473,86.3,86.327,-0.146,5132
11/12/2018 1:00,86.473,86.5,86.435,86.473,0.001,3996
11/12/2018 0:00,86.435,86.526,86.411,86.472,0.038,5911
11/11/2018 23:00,86.445,86.45,86.404,86.434,-0.011,4845
11/11/2018 22:00,86.447,86.477,86.428,86.445,-0.002,3345
11/11/2018 21:00,86.447,86.48,86.418,86.447,0,4180
11/11/2018 20:00,86.386,86.464,86.385,86.447,0.062,3668
11/11/2018 19:00,86.354,86.439,86.351,86.385,0.03,4771
11/11/2018 18:00,86.283,86.366,86.275,86.355,0.072,1950
11/11/2018 17:00,86.215,86.288,86.201,86.283,0.068,1861
11/11/2018 16:00,86.16,86.217,86.158,86.215,0.054,1634
11/11/2018 15:00,86.133,86.161,86.104,86.161,0.07,153
11/9/2018 15:00,86.183,86.239,86.091,86.091,-0.094,2393
11/9/2018 14:00,86.136,86.235,86.135,86.185,0.049,4622
11/9/2018 13:00,86.049,86.148,86.016,86.136,0.087,5171
11/9/2018 12:00,86.057,86.098,86.035,86.049,-0.008,3972
11/9/2018 11:00,85.987,86.065,85.944,86.057,0.069,7253
11/9/2018 10:00,86.177,86.207,85.988,85.988,-0.196,8943
11/9/2018 9:00,86.262,86.303,86.17,86.184,-0.078,7648
11/9/2018 8:00,86.385,86.444,86.225,86.262,-0.123,5948
11/9/2018 7:00,86.323,86.393,86.283,86.385,0.062,5694
11/9/2018 6:00,86.297,86.336,86.256,86.323,0.026,3305
11/9/2018 5:00,86.234,86.303,86.223,86.297,0.062,3772
11/9/2018 4:00,86.294,86.324,86.234,86.235,-0.059,4404
11/9/2018 3:00,86.229,86.305,86.227,86.294,0.065,3491
11/9/2018 2:00,86.316,86.327,86.223,86.229,-0.087,4733
11/9/2018 1:00,86.422,86.423,86.298,86.316,-0.106,3885
11/9/2018 0:00,86.452,86.473,86.422,86.422,-0.03,3630
11/8/2018 23:00,86.452,86.471,86.425,86.452,0,4201
11/8/2018 22:00,86.406,86.477,86.394,86.452,0.045,4283
11/8/2018 21:00,86.423,86.503,86.359,86.407,-0.016,4989
11/8/2018 20:00,86.594,86.606,86.415,86.423,-0.17,5048
11/8/2018 19:00,86.633,86.635,86.525,86.593,-0.04,6192
11/8/2018 18:00,86.689,86.714,86.631,86.633,-0.055,4450
11/8/2018 17:00,86.676,86.749,86.652,86.688,0.012,4491
11/8/2018 16:00,86.694,86.707,86.617,86.676,-0.018,3132
11/8/2018 15:00,86.591,86.734,86.588,86.694,0.104,3668
11/8/2018 14:00,86.472,86.614,86.464,86.59,0.119,7079
11/8/2018 13:00,86.908,86.959,86.435,86.471,-0.438,12914
11/8/2018 12:00,86.926,86.979,86.905,86.909,-0.017,4460
11/8/2018 11:00,86.807,86.942,86.806,86.926,0.119,5008
11/8/2018 10:00,86.835,86.859,86.753,86.807,-0.027,6939
11/8/2018 9:00,86.778,86.839,86.73,86.834,0.056,8028
11/8/2018 8:00,86.803,86.815,86.685,86.778,-0.025,6254
11/8/2018 7:00,86.751,86.83,86.706,86.803,0.053,5739
11/8/2018 6:00,86.792,86.828,86.736,86.75,-0.042,4941
11/8/2018 5:00,86.788,86.827,86.763,86.792,0.003,4809
11/8/2018 4:00,86.836,86.89,86.773,86.789,-0.046,5028
11/8/2018 3:00,86.833,86.86,86.808,86.835,0.001,4331
11/8/2018 2:00,86.772,86.851,86.743,86.834,0.063,5247
11/8/2018 1:00,86.671,86.776,86.657,86.771,0.1,5810
11/8/2018 0:00,86.63,86.68,86.593,86.671,0.039,4268
11/7/2018 23:00,86.665,86.695,86.615,86.632,-0.032,3974
11/7/2018 22:00,86.657,86.699,86.645,86.664,0.007,4073
11/7/2018 21:00,86.609,86.663,86.603,86.657,0.048,4633
11/7/2018 20:00,86.569,86.623,86.54,86.609,0.04,4540
11/7/2018 19:00,86.581,86.654,86.552,86.569,-0.012,4377
11/7/2018 18:00,86.575,86.61,86.547,86.581,0.006,4943
11/7/2018 17:00,86.543,86.589,86.529,86.575,0.033,3153
11/7/2018 16:00,86.542,86.579,86.503,86.542,-0.003,2363
11/7/2018 15:00,86.572,86.631,86.528,86.545,-0.026,2945
11/7/2018 14:00,86.527,86.573,86.494,86.571,0.044,4660
11/7/2018 13:00,86.464,86.547,86.414,86.527,0.063,5780
11/7/2018 12:00,86.494,86.563,86.452,86.464,-0.03,5505
11/7/2018 11:00,86.445,86.51,86.433,86.494,0.048,4707
11/7/2018 10:00,86.412,86.466,86.388,86.446,0.025,8763
11/7/2018 9:00,86.591,86.658,86.383,86.421,-0.169,10626
11/7/2018 8:00,86.606,86.679,86.582,86.59,-0.016,5525
11/7/2018 7:00,86.506,86.757,86.505,86.606,0.1,5880
11/7/2018 6:00,86.525,86.569,86.495,86.506,-0.018,4472
11/7/2018 5:00,86.466,86.529,86.403,86.524,0.058,4250
11/7/2018 4:00,86.421,86.472,86.369,86.466,0.045,4829
11/7/2018 3:00,86.31,86.424,86.274,86.421,0.11,5531
11/7/2018 2:00,86.126,86.336,86.122,86.311,0.185,6586
11/7/2018 1:00,86.193,86.24,86.083,86.126,-0.066,5561
11/7/2018 0:00,86.231,86.291,86.151,86.192,-0.038,5735
11/6/2018 23:00,86.329,86.395,86.208,86.23,-0.099,5761
11/6/2018 22:00,86.37,86.413,86.318,86.329,-0.04,5749
11/6/2018 21:00,86.327,86.404,86.227,86.369,0.041,8288
11/6/2018 20:00,86.434,86.512,86.29,86.328,-0.106,10917
11/6/2018 19:00,86.233,86.524,86.202,86.434,0.201,15399
11/6/2018 18:00,86.408,86.433,86.171,86.233,-0.176,9270
11/6/2018 17:00,86.43,86.448,86.389,86.409,-0.021,6353
11/6/2018 16:00,86.413,86.432,86.331,86.43,0.016,2532
11/6/2018 15:00,86.435,86.456,86.388,86.414,-0.021,2592
11/6/2018 14:00,86.287,86.435,86.273,86.435,0.147,3259
11/6/2018 13:00,86.385,86.386,86.251,86.288,-0.097,4168
11/6/2018 12:00,86.346,86.401,86.328,86.385,0.038,3594
11/6/2018 11:00,86.316,86.357,86.28,86.347,0.032,5173
11/6/2018 10:00,86.381,86.412,86.294,86.315,-0.066,6956
11/6/2018 9:00,86.299,86.394,86.251,86.381,0.081,7917
11/6/2018 8:00,86.24,86.355,86.237,86.3,0.06,4492
11/6/2018 7:00,86.244,86.27,86.186,86.24,-0.003,4867
11/6/2018 6:00,86.229,86.29,86.215,86.243,0.014,3518
11/6/2018 5:00,86.185,86.247,86.178,86.229,0.043,3605
11/6/2018 4:00,86.232,86.255,86.164,86.186,-0.046,5017
11/6/2018 3:00,86.391,86.391,86.2,86.232,-0.16,4378
11/6/2018 2:00,86.405,86.405,86.349,86.392,-0.012,4687
11/6/2018 1:00,86.491,86.519,86.402,86.404,-0.087,8303
11/6/2018 0:00,86.445,86.516,86.445,86.491,0.046,10729
11/5/2018 23:00,86.409,86.457,86.396,86.445,0.037,6291
11/5/2018 22:00,86.379,86.422,86.358,86.408,0.03,6055
11/5/2018 21:00,86.369,86.389,86.348,86.378,0.008,5939
11/5/2018 20:00,86.355,86.396,86.354,86.37,0.015,5506
11/5/2018 19:00,86.362,86.38,86.336,86.355,-0.006,7708
11/5/2018 18:00,86.363,86.412,86.329,86.361,-0.003,8275
11/5/2018 17:00,86.345,86.367,86.323,86.364,0.021,4601
11/5/2018 16:00,86.323,86.371,86.303,86.343,0.02,3372
11/5/2018 15:00,86.37,86.397,86.321,86.323,-0.047,2227
11/5/2018 14:00,86.36,86.392,86.343,86.37,0.008,3523
11/5/2018 13:00,86.359,86.404,86.311,86.362,0.003,4178
11/5/2018 12:00,86.314,86.419,86.303,86.359,0.045,4056
11/5/2018 11:00,86.42,86.427,86.267,86.314,-0.107,3547
11/5/2018 10:00,86.486,86.511,86.366,86.421,-0.065,5807
11/5/2018 9:00,86.512,86.549,86.435,86.486,-0.028,6837
11/5/2018 8:00,86.531,86.584,86.503,86.514,-0.017,4236
11/5/2018 7:00,86.517,86.563,86.438,86.531,0.015,4504
11/5/2018 6:00,86.436,86.516,86.435,86.516,0.081,4108
11/5/2018 5:00,86.419,86.453,86.39,86.435,0.016,3012
11/5/2018 4:00,86.445,86.471,86.359,86.419,-0.025,2985
11/5/2018 3:00,86.358,86.455,86.342,86.444,0.085,3213
11/5/2018 2:00,86.354,86.376,86.296,86.359,0.005,4038
11/5/2018 1:00,86.438,86.438,86.331,86.354,-0.084,3199
11/5/2018 0:00,86.389,86.474,86.389,86.438,0.048,2565
11/4/2018 23:00,86.378,86.431,86.336,86.39,0.013,3727
11/4/2018 22:00,86.337,86.381,86.325,86.377,0.04,2059
11/4/2018 21:00,86.364,86.365,86.309,86.337,-0.027,2615
11/4/2018 20:00,86.309,86.413,86.291,86.364,0.054,4408
11/4/2018 19:00,86.394,86.418,86.273,86.31,-0.083,4099
11/4/2018 18:00,86.347,86.416,86.324,86.393,0.047,2069
11/4/2018 17:00,86.395,86.406,86.344,86.346,-0.049,1434
11/4/2018 16:00,86.41,86.453,86.358,86.395,-0.015,1793
11/4/2018 15:00,86.358,86.412,86.351,86.41,0.093,108
11/2/2018 15:00,86.387,86.434,86.316,86.317,-0.07,2096
11/2/2018 14:00,86.39,86.441,86.34,86.387,-0.004,5416
11/2/2018 13:00,86.329,86.472,86.302,86.391,0.062,5129
11/2/2018 12:00,86.226,86.359,86.218,86.329,0.102,5152
11/2/2018 11:00,86.27,86.377,86.207,86.227,-0.053,6402
11/2/2018 10:00,86.191,86.28,86.13,86.28,0.086,5424
11/2/2018 9:00,86.209,86.221,86.044,86.194,-0.014,5433
11/2/2018 8:00,86.188,86.273,86.129,86.208,0.02,7705
11/2/2018 7:00,86.38,86.42,86.143,86.188,-0.192,12454
11/2/2018 6:00,86.424,86.483,86.38,86.38,-0.044,5522
11/2/2018 5:00,86.333,86.446,86.307,86.424,0.091,4017
11/2/2018 4:00,86.454,86.454,86.318,86.333,-0.121,4598
11/2/2018 3:00,86.525,86.525,86.448,86.454,-0.07,5614
11/2/2018 2:00,86.552,86.6,86.483,86.524,-0.028,5712
11/2/2018 1:00,86.412,86.582,86.37,86.552,0.14,4011
11/2/2018 0:00,86.365,86.473,86.363,86.412,0.048,6255
11/1/2018 23:00,86.048,86.389,86.031,86.364,0.316,4902
11/1/2018 22:00,86.09,86.092,86.024,86.048,-0.042,2563
11/1/2018 21:00,86.074,86.117,86.046,86.09,0.016,2578
11/1/2018 20:00,86.151,86.169,86.053,86.074,-0.077,3930
11/1/2018 19:00,86.109,86.198,86.087,86.151,0.042,4538
11/1/2018 18:00,86.072,86.111,86.054,86.109,0.037,1965
11/1/2018 17:00,86.076,86.084,85.964,86.072,-0.003,2591
11/1/2018 16:00,86.12,86.121,86.053,86.075,-0.045,2690
11/1/2018 15:00,86.1,86.124,86.003,86.12,0.022,2375
11/1/2018 14:00,86.118,86.119,86.032,86.098,-0.02,4067
11/1/2018 13:00,86.048,86.138,86.039,86.118,0.07,4570
11/1/2018 12:00,86.132,86.142,86.013,86.048,-0.083,6731
11/1/2018 11:00,86.031,86.137,86.007,86.131,0.098,7621
11/1/2018 10:00,86.168,86.182,85.97,86.033,-0.138,7746
11/1/2018 9:00,86.157,86.227,86.088,86.171,0.014,6273
11/1/2018 8:00,86.18,86.308,86.133,86.157,-0.023,5937
11/1/2018 7:00,86.158,86.207,86.101,86.18,0.023,6220
11/1/2018 6:00,86.136,86.201,86.104,86.157,0.021,5163
11/1/2018 5:00,86.261,86.262,86.13,86.136,-0.125,5151
11/1/2018 4:00,86.079,86.264,86.058,86.261,0.182,5270
11/1/2018 3:00,86.023,86.108,86.012,86.079,0.057,5523
11/1/2018 2:00,85.85,86.032,85.834,86.022,0.172,5296
11/1/2018 1:00,85.888,85.893,85.791,85.85,-0.038,2920
11/1/2018 0:00,85.879,85.915,85.857,85.888,0.009,2750
10/31/2018 23:00,85.884,85.892,85.818,85.879,-0.006,2696
10/31/2018 22:00,85.833,85.91,85.821,85.885,0.051,2833
10/31/2018 21:00,85.904,85.951,85.824,85.834,-0.07,3995
10/31/2018 20:00,85.719,85.913,85.673,85.904,0.185,4963
10/31/2018 19:00,85.759,85.759,85.638,85.719,-0.04,5773
10/31/2018 18:00,85.808,85.849,85.748,85.759,-0.049,2704
10/31/2018 17:00,85.804,85.861,85.803,85.808,0.004,2598
10/31/2018 16:00,85.82,85.83,85.772,85.804,-0.015,4188
10/31/2018 15:00,85.709,85.871,85.678,85.819,0.109,2758
10/31/2018 14:00,85.83,85.857,85.71,85.71,-0.119,4983
10/31/2018 13:00,85.889,85.909,85.806,85.829,-0.061,5872
10/31/2018 12:00,85.876,85.945,85.858,85.89,0.015,7615
10/31/2018 11:00,85.928,85.957,85.842,85.875,-0.052,8664
10/31/2018 10:00,86.16,86.293,85.915,85.927,-0.233,7119
10/31/2018 9:00,86.309,86.37,86.16,86.16,-0.148,6037
10/31/2018 8:00,86.22,86.314,86.183,86.308,0.088,5200
10/31/2018 7:00,86.106,86.37,86.1,86.22,0.114,6749
10/31/2018 6:00,86.132,86.18,86.092,86.106,-0.026,4544
10/31/2018 5:00,86.118,86.186,86.11,86.132,0.013,4161
10/31/2018 4:00,86.201,86.228,86.089,86.119,-0.082,4502
10/31/2018 3:00,86.23,86.243,86.076,86.201,-0.03,5832
10/31/2018 2:00,86.213,86.283,86.208,86.231,0.018,4712
10/31/2018 1:00,86.275,86.302,86.191,86.213,-0.062,3043
